ccode2,year,session.x,ccode1,agree,IdealPointAll.x,NVotesAll.x,IdealPointAll.y,NVotesAll.y,IdealPointDistance,country,un_continent,un_region,regime
212,2004,59,710,0.692771084337349,-0.831006,71,1.021493,70,1.852499,Luxembourg,Europe,Western Europe,Democracy
212,2005,60,710,0.702020202020202,-0.7416621,74,1.033266,75,1.7749281,Luxembourg,Europe,Western Europe,Democracy
212,2006,61,710,0.686915887850467,-0.8871786,90,1.013568,91,1.9007466,Luxembourg,Europe,Western Europe,Democracy
212,2007,62,710,0.701086956521739,-0.6300299,78,1.009739,79,1.6397689,Luxembourg,Europe,Western Europe,Democracy
212,2008,63,710,0.661290322580645,-0.6653521,74,0.9899171,75,1.6552692,Luxembourg,Europe,Western Europe,Democracy
212,2009,64,710,0.686746987951807,-0.6438248,68,0.9483122,67,1.592137,Luxembourg,Europe,Western Europe,Democracy
212,2010,65,710,0.724137931034483,-0.8758027,67,0.8983308,68,1.7741335,Luxembourg,Europe,Western Europe,Democracy
212,2011,66,710,0.678947368421053,-0.744689,68,0.9066661,68,1.6513551,Luxembourg,Europe,Western Europe,Democracy
212,2012,67,710,0.703488372093023,-0.8695528,67,0.876692,69,1.7462448,Luxembourg,Europe,Western Europe,Democracy
220,2000,55,710,0.662162162162162,-0.7520626,67,1.534213,67,2.2862756,France,Europe,Western Europe,Democracy
220,2001,56,710,0.628205128205128,-0.5598295,68,1.563569,67,2.1233985,France,Europe,Western Europe,Democracy
220,2002,57,710,0.579207920792079,-0.5309098,72,1.635459,75,2.1663688,France,Europe,Western Europe,Democracy
220,2003,58,710,0.631868131868132,-0.9501601,75,1.507894,76,2.4580541,France,Europe,Western Europe,Democracy
220,2004,59,710,0.619047619047619,-0.831006,71,1.456709,71,2.287715,France,Europe,Western Europe,Democracy
220,2005,60,710,0.636363636363636,-0.7416621,74,1.598002,75,2.3396641,France,Europe,Western Europe,Democracy
220,2006,61,710,0.619266055045872,-0.8871786,90,1.523366,92,2.4105446,France,Europe,Western Europe,Democracy
220,2007,62,710,0.608695652173913,-0.6300299,78,1.562035,78,2.1920649,France,Europe,Western Europe,Democracy
220,2008,63,710,0.601063829787234,-0.6653521,74,1.469864,76,2.1352161,France,Europe,Western Europe,Democracy
220,2009,64,710,0.623529411764706,-0.6438248,68,1.356918,68,2.0007428,France,Europe,Western Europe,Democracy
220,2010,65,710,0.620689655172414,-0.8758027,67,1.450871,68,2.3266737,France,Europe,Western Europe,Democracy
220,2011,66,710,0.631578947368421,-0.744689,68,1.310308,68,2.054997,France,Europe,Western Europe,Democracy
220,2012,67,710,0.622093023255814,-0.8695528,67,1.448601,69,2.3181538,France,Europe,Western Europe,Democracy
225,2002,57,710,0.643564356435644,-0.5309098,72,1.050659,75,1.5815688,Switzerland,Europe,Western Europe,Democracy
225,2003,58,710,0.692307692307692,-0.9501601,75,1.068209,76,2.0183691,Switzerland,Europe,Western Europe,Democracy
225,2004,59,710,0.696428571428571,-0.831006,71,0.91262,71,1.743626,Switzerland,Europe,Western Europe,Democracy
225,2005,60,710,0.709183673469388,-0.7416621,74,0.9831941,74,1.7248562,Switzerland,Europe,Western Europe,Democracy
225,2006,61,710,0.706422018348624,-0.8871786,90,0.8165231,92,1.7037017,Switzerland,Europe,Western Europe,Democracy
225,2007,62,710,0.708791208791209,-0.6300299,78,0.7796953,79,1.4097252,Switzerland,Europe,Western Europe,Democracy
225,2008,63,710,0.672043010752688,-0.6653521,74,0.721111,75,1.3864631,Switzerland,Europe,Western Europe,Democracy
225,2009,64,710,0.714285714285714,-0.6438248,68,0.8013261,67,1.4451509,Switzerland,Europe,Western Europe,Democracy
225,2010,65,710,0.747126436781609,-0.8758027,67,0.7637152,68,1.6395179,Switzerland,Europe,Western Europe,Democracy
225,2011,66,710,0.717391304347826,-0.744689,68,0.6783581,65,1.4230471,Switzerland,Europe,Western Europe,Democracy
225,2012,67,710,0.717647058823529,-0.8695528,67,0.6967009,68,1.5662537,Switzerland,Europe,Western Europe,Democracy
230,2000,55,710,0.710526315789474,-0.7520626,67,1.097196,67,1.8492586,Spain,Europe,Southern Europe,Democracy
230,2001,56,710,0.707317073170732,-0.5598295,68,1.120499,69,1.6803285,Spain,Europe,Southern Europe,Democracy
230,2002,57,710,0.638613861386139,-0.5309098,72,1.167497,75,1.6984068,Spain,Europe,Southern Europe,Democracy
230,2003,58,710,0.681318681318681,-0.9501601,75,1.13397,76,2.0841301,Spain,Europe,Southern Europe,Democracy
230,2004,59,710,0.682352941176471,-0.831006,71,1.021655,72,1.852661,Spain,Europe,Southern Europe,Democracy
230,2005,60,710,0.712121212121212,-0.7416621,74,0.9565665,75,1.6982286,Spain,Europe,Southern Europe,Democracy
230,2006,61,710,0.669724770642202,-0.8871786,90,1.028628,92,1.9158066,Spain,Europe,Southern Europe,Democracy
230,2007,62,710,0.701086956521739,-0.6300299,78,0.9304596,79,1.5604895,Spain,Europe,Southern Europe,Democracy
230,2008,63,710,0.666666666666667,-0.6653521,74,0.9401259,76,1.605478,Spain,Europe,Southern Europe,Democracy
230,2009,64,710,0.694117647058824,-0.6438248,68,0.9345858,68,1.5784106,Spain,Europe,Southern Europe,Democracy
230,2010,65,710,0.726744186046512,-0.8758027,67,0.8256565,67,1.7014592,Spain,Europe,Southern Europe,Democracy
230,2011,66,710,0.668421052631579,-0.744689,68,0.944092,68,1.688781,Spain,Europe,Southern Europe,Democracy
230,2012,67,710,0.703488372093023,-0.8695528,67,0.9274237,69,1.7969765,Spain,Europe,Southern Europe,Democracy
235,2000,55,710,0.717105263157895,-0.7520626,67,1.065581,67,1.8176436,Portugal,Europe,Southern Europe,Democracy
235,2001,56,710,0.713414634146341,-0.5598295,68,1.110872,69,1.6707015,Portugal,Europe,Southern Europe,Democracy
235,2002,57,710,0.634020618556701,-0.5309098,72,1.192091,71,1.7230008,Portugal,Europe,Southern Europe,Democracy
235,2003,58,710,0.688888888888889,-0.9501601,75,1.090738,75,2.0408981,Portugal,Europe,Southern Europe,Democracy
235,2004,59,710,0.688235294117647,-0.831006,71,1.011346,72,1.842352,Portugal,Europe,Southern Europe,Democracy
235,2005,60,710,0.722222222222222,-0.7416621,74,0.9337665,75,1.6754286,Portugal,Europe,Southern Europe,Democracy
235,2006,61,710,0.688073394495413,-0.8871786,90,1.008706,92,1.8958846,Portugal,Europe,Southern Europe,Democracy
235,2007,62,710,0.695652173913043,-0.6300299,78,0.9796575,79,1.6096874,Portugal,Europe,Southern Europe,Democracy
235,2008,63,710,0.659574468085106,-0.6653521,74,0.9444389,76,1.609791,Portugal,Europe,Southern Europe,Democracy
235,2009,64,710,0.7,-0.6438248,68,0.8958829,68,1.5397077,Portugal,Europe,Southern Europe,Democracy
235,2010,65,710,0.724137931034483,-0.8758027,67,0.9248471,68,1.8006498,Portugal,Europe,Southern Europe,Democracy
235,2011,66,710,0.678947368421053,-0.744689,68,0.9109824,68,1.6556714,Portugal,Europe,Southern Europe,Democracy
235,2012,67,710,0.705882352941177,-0.8695528,67,0.917788,69,1.7873408,Portugal,Europe,Southern Europe,Democracy
255,2000,55,710,0.703947368421053,-0.7520626,67,1.28424,67,2.0363026,Germany,Europe,Western Europe,Democracy
255,2001,56,710,0.695121951219512,-0.5598295,68,1.25442,69,1.8142495,Germany,Europe,Western Europe,Democracy
255,2002,57,710,0.626262626262626,-0.5309098,72,1.234321,73,1.7652308,Germany,Europe,Western Europe,Democracy
255,2003,58,710,0.653846153846154,-0.9501601,75,1.306713,76,2.2568731,Germany,Europe,Western Europe,Democracy
255,2004,59,710,0.678571428571429,-0.831006,71,1.073513,71,1.904519,Germany,Europe,Western Europe,Democracy
255,2005,60,710,0.707070707070707,-0.7416621,74,1.024998,75,1.7666601,Germany,Europe,Western Europe,Democracy
255,2006,61,710,0.688073394495413,-0.8871786,90,1.022748,92,1.9099266,Germany,Europe,Western Europe,Democracy
255,2007,62,710,0.695652173913043,-0.6300299,78,0.9371087,79,1.5671386,Germany,Europe,Western Europe,Democracy
255,2008,63,710,0.659574468085106,-0.6653521,74,0.9152112,76,1.5805633,Germany,Europe,Western Europe,Democracy
255,2009,64,710,0.670588235294118,-0.6438248,68,1.126489,68,1.7703138,Germany,Europe,Western Europe,Democracy
255,2010,65,710,0.706896551724138,-0.8758027,67,1.03416,68,1.9099627,Germany,Europe,Western Europe,Democracy
255,2011,66,710,0.668421052631579,-0.744689,68,0.97266,68,1.717349,Germany,Europe,Western Europe,Democracy
255,2012,67,710,0.686046511627907,-0.8695528,67,0.9637515,69,1.8333043,Germany,Europe,Western Europe,Democracy
290,2000,55,710,0.703947368421053,-0.7520626,67,1.203214,67,1.9552766,Poland,Europe,Eastern Europe,Democracy
290,2001,56,710,0.701219512195122,-0.5598295,68,1.196338,69,1.7561675,Poland,Europe,Eastern Europe,Democracy
290,2002,57,710,0.64,-0.5309098,72,1.157119,75,1.6880288,Poland,Europe,Eastern Europe,Democracy
290,2003,58,710,0.668539325842697,-0.9501601,75,1.272486,74,2.2226461,Poland,Europe,Eastern Europe,Democracy
290,2004,59,710,0.672619047619048,-0.831006,71,1.135172,71,1.966178,Poland,Europe,Eastern Europe,Democracy
290,2005,60,710,0.696969696969697,-0.7416621,74,1.066584,75,1.8082461,Poland,Europe,Eastern Europe,Democracy
290,2006,61,710,0.68348623853211,-0.8871786,90,1.02728,91,1.9144586,Poland,Europe,Eastern Europe,Democracy
290,2007,62,710,0.679347826086957,-0.6300299,78,1.056269,79,1.6862989,Poland,Europe,Eastern Europe,Democracy
290,2008,63,710,0.659574468085106,-0.6653521,74,1.061124,76,1.7264761,Poland,Europe,Eastern Europe,Democracy
290,2009,64,710,0.652941176470588,-0.6438248,68,1.196271,68,1.8400958,Poland,Europe,Eastern Europe,Democracy
290,2010,65,710,0.703488372093023,-0.8758027,67,1.073471,67,1.9492737,Poland,Europe,Eastern Europe,Democracy
290,2011,66,710,0.663157894736842,-0.744689,68,1.022391,68,1.76708,Poland,Europe,Eastern Europe,Democracy
290,2012,67,710,0.691860465116279,-0.8695528,67,1.020716,69,1.8902688,Poland,Europe,Eastern Europe,Democracy
305,2000,55,710,0.713333333333333,-0.7520626,67,1.084619,66,1.8366816,Austria,Europe,Western Europe,Democracy
305,2001,56,710,0.719512195121951,-0.5598295,68,1.063768,69,1.6235975,Austria,Europe,Western Europe,Democracy
305,2002,57,710,0.658415841584158,-0.5309098,72,0.9177534,75,1.4486632,Austria,Europe,Western Europe,Democracy
305,2003,58,710,0.714285714285714,-0.9501601,75,0.9553652,76,1.9055253,Austria,Europe,Western Europe,Democracy
305,2004,59,710,0.694117647058824,-0.831006,71,0.9617598,72,1.7927658,Austria,Europe,Western Europe,Democracy
305,2005,60,710,0.712121212121212,-0.7416621,74,0.9930723,75,1.7347344,Austria,Europe,Western Europe,Democracy
305,2006,61,710,0.706422018348624,-0.8871786,90,0.8658101,92,1.7529887,Austria,Europe,Western Europe,Democracy
305,2007,62,710,0.717391304347826,-0.6300299,78,0.7730286,79,1.4030585,Austria,Europe,Western Europe,Democracy
305,2008,63,710,0.670212765957447,-0.6653521,74,0.8107576,76,1.4761097,Austria,Europe,Western Europe,Democracy
305,2009,64,710,0.705882352941177,-0.6438248,68,0.8465968,68,1.4904216,Austria,Europe,Western Europe,Democracy
305,2010,65,710,0.735632183908046,-0.8758027,67,0.7496648,68,1.6254675,Austria,Europe,Western Europe,Democracy
305,2011,66,710,0.689473684210526,-0.744689,68,0.8092703,68,1.5539593,Austria,Europe,Western Europe,Democracy
305,2012,67,710,0.720930232558139,-0.8695528,67,0.7362148,69,1.6057676,Austria,Europe,Western Europe,Democracy
310,2000,55,710,0.697368421052632,-0.7520626,67,1.286135,67,2.0381976,Hungary,Europe,Eastern Europe,Democracy
310,2001,56,710,0.685897435897436,-0.5598295,68,1.250423,66,1.8102525,Hungary,Europe,Eastern Europe,Democracy
310,2002,57,710,0.63,-0.5309098,72,1.203631,74,1.7345408,Hungary,Europe,Eastern Europe,Democracy
310,2003,58,710,0.681318681318681,-0.9501601,75,1.170974,76,2.1211341,Hungary,Europe,Eastern Europe,Democracy
310,2004,59,710,0.678571428571429,-0.831006,71,1.039025,71,1.870031,Hungary,Europe,Eastern Europe,Democracy
310,2005,60,710,0.696969696969697,-0.7416621,74,1.050346,75,1.7920081,Hungary,Europe,Eastern Europe,Democracy
310,2006,61,710,0.68348623853211,-0.8871786,90,1.031851,92,1.9190296,Hungary,Europe,Eastern Europe,Democracy
310,2007,62,710,0.686046511627907,-0.6300299,78,1.094527,73,1.7245569,Hungary,Europe,Eastern Europe,Democracy
310,2008,63,710,0.664893617021277,-0.6653521,74,0.9967153,76,1.6620674,Hungary,Europe,Eastern Europe,Democracy
310,2009,64,710,0.672619047619048,-0.6438248,68,1.05712,67,1.7009448,Hungary,Europe,Eastern Europe,Democracy
310,2010,65,710,0.701149425287356,-0.8758027,67,1.050318,68,1.9261207,Hungary,Europe,Eastern Europe,Democracy
310,2011,66,710,0.668421052631579,-0.744689,68,0.9173437,68,1.6620327,Hungary,Europe,Eastern Europe,Democracy
310,2012,67,710,0.680232558139535,-0.8695528,67,1.0474,69,1.9169528,Hungary,Europe,Eastern Europe,Democracy
316,2000,55,710,0.703947368421053,-0.7520626,67,1.20739,67,1.9594526,Czech Republic,Europe,Eastern Europe,Democracy
316,2001,56,710,0.701219512195122,-0.5598295,68,1.194861,69,1.7546905,Czech Republic,Europe,Eastern Europe,Democracy
316,2002,57,710,0.64,-0.5309098,72,1.128454,74,1.6593638,Czech Republic,Europe,Eastern Europe,Democracy
316,2003,58,710,0.67032967032967,-0.9501601,75,1.226318,76,2.1764781,Czech Republic,Europe,Eastern Europe,Democracy
316,2004,59,710,0.69047619047619,-0.831006,71,1.049423,71,1.880429,Czech Republic,Europe,Eastern Europe,Democracy
316,2005,60,710,0.702020202020202,-0.7416621,74,1.034959,75,1.7766211,Czech Republic,Europe,Eastern Europe,Democracy
316,2006,61,710,0.680555555555556,-0.8871786,90,1.118527,92,2.0057056,Czech Republic,Europe,Eastern Europe,Democracy
316,2007,62,710,0.681318681318681,-0.6300299,78,1.112905,78,1.7429349,Czech Republic,Europe,Eastern Europe,Democracy
316,2008,63,710,0.659574468085106,-0.6653521,74,1.052634,76,1.7179861,Czech Republic,Europe,Eastern Europe,Democracy
316,2009,64,710,0.664705882352941,-0.6438248,68,1.173413,68,1.8172378,Czech Republic,Europe,Eastern Europe,Democracy
316,2010,65,710,0.695402298850575,-0.8758027,67,1.11097,68,1.9867727,Czech Republic,Europe,Eastern Europe,Democracy
316,2011,66,710,0.663157894736842,-0.744689,68,1.041275,68,1.785964,Czech Republic,Europe,Eastern Europe,Democracy
316,2012,67,710,0.668604651162791,-0.8695528,67,1.173557,69,2.0431098,Czech Republic,Europe,Eastern Europe,Democracy
317,2000,55,710,0.710526315789474,-0.7520626,67,1.140391,67,1.8924536,Slovak Republic,Europe,Eastern Europe,Democracy
317,2001,56,710,0.719512195121951,-0.5598295,68,1.048608,69,1.6084375,Slovak Republic,Europe,Eastern Europe,Democracy
317,2002,57,710,0.648514851485149,-0.5309098,72,1.059113,75,1.5900228,Slovak Republic,Europe,Eastern Europe,Democracy
317,2003,58,710,0.692307692307692,-0.9501601,75,1.077722,76,2.0278821,Slovak Republic,Europe,Eastern Europe,Democracy
317,2004,59,710,0.688235294117647,-0.831006,71,1.003544,72,1.83455,Slovak Republic,Europe,Eastern Europe,Democracy
317,2005,60,710,0.707070707070707,-0.7416621,74,0.9720378,75,1.7136999,Slovak Republic,Europe,Eastern Europe,Democracy
317,2006,61,710,0.682242990654206,-0.8871786,90,0.9996234,90,1.886802,Slovak Republic,Europe,Eastern Europe,Democracy
317,2007,62,710,0.692307692307692,-0.6300299,78,1.019766,79,1.6497959,Slovak Republic,Europe,Eastern Europe,Democracy
317,2008,63,710,0.670212765957447,-0.6653521,74,0.9721457,76,1.6374978,Slovak Republic,Europe,Eastern Europe,Democracy
317,2009,64,710,0.670588235294118,-0.6438248,68,1.076726,68,1.7205508,Slovak Republic,Europe,Eastern Europe,Democracy
317,2010,65,710,0.706896551724138,-0.8758027,67,1.016368,68,1.8921707,Slovak Republic,Europe,Eastern Europe,Democracy
317,2011,66,710,0.668421052631579,-0.744689,68,1.019189,68,1.763878,Slovak Republic,Europe,Eastern Europe,Democracy
317,2012,67,710,0.674418604651163,-0.8695528,67,1.016353,69,1.8859058,Slovak Republic,Europe,Eastern Europe,Democracy
325,2000,55,710,0.713333333333333,-0.7520626,67,1.133485,66,1.8855476,Italy,Europe,Southern Europe,Democracy
325,2001,56,710,0.70625,-0.5598295,68,1.158295,67,1.7181245,Italy,Europe,Southern Europe,Democracy
325,2002,57,710,0.633663366336634,-0.5309098,72,1.244598,75,1.7755078,Italy,Europe,Southern Europe,Democracy
325,2003,58,710,0.692307692307692,-0.9501601,75,1.136151,76,2.0863111,Italy,Europe,Southern Europe,Democracy
325,2004,59,710,0.688235294117647,-0.831006,71,1.001262,71,1.832268,Italy,Europe,Southern Europe,Democracy
325,2005,60,710,0.707446808510638,-0.7416621,74,1.014416,74,1.7560781,Italy,Europe,Southern Europe,Democracy
325,2006,61,710,0.701834862385321,-0.8871786,90,0.8749056,92,1.7620842,Italy,Europe,Southern Europe,Democracy
325,2007,62,710,0.690217391304348,-0.6300299,78,0.9219758,79,1.5520057,Italy,Europe,Southern Europe,Democracy
325,2008,63,710,0.659574468085106,-0.6653521,74,0.9014118,76,1.5667639,Italy,Europe,Southern Europe,Democracy
325,2009,64,710,0.676470588235294,-0.6438248,68,1.063106,68,1.7069308,Italy,Europe,Southern Europe,Democracy
325,2010,65,710,0.716867469879518,-0.8758027,67,0.8936568,64,1.7694595,Italy,Europe,Southern Europe,Democracy
325,2011,66,710,0.668421052631579,-0.744689,68,0.9631147,68,1.7078037,Italy,Europe,Southern Europe,Democracy
325,2012,67,710,0.709302325581395,-0.8695528,67,0.8758675,69,1.7454203,Italy,Europe,Southern Europe,Democracy
339,2000,55,710,0.558139534883721,-0.7520626,67,1.351326,36,2.1033886,Albania,Europe,Southern Europe,Democracy
339,2001,56,710,0.613207547169811,-0.5598295,68,1.395507,41,1.9553365,Albania,Europe,Southern Europe,Democracy
339,2002,57,710,0.608695652173913,-0.5309098,72,1.163463,70,1.6943728,Albania,Europe,Southern Europe,Democracy
339,2003,58,710,0.656976744186046,-0.9501601,75,1.303378,72,2.2535381,Albania,Europe,Southern Europe,Democracy
339,2004,59,710,0.61038961038961,-0.831006,71,1.250318,64,2.081324,Albania,Europe,Southern Europe,Democracy
339,2005,60,710,0.602409638554217,-0.7416621,74,1.565218,70,2.3068801,Albania,Europe,Southern Europe,Democracy
339,2006,61,710,0.680555555555556,-0.8871786,90,1.086165,91,1.9733436,Albania,Europe,Southern Europe,Democracy
339,2007,62,710,0.685897435897436,-0.6300299,78,0.8640648,70,1.4940947,Albania,Europe,Southern Europe,Democracy
339,2008,63,710,0.666666666666667,-0.6653521,74,1.009629,75,1.6749811,Albania,Europe,Southern Europe,Democracy
339,2009,64,710,0.710843373493976,-0.6438248,68,0.7416293,66,1.3854541,Albania,Europe,Southern Europe,Democracy
339,2010,65,710,0.706896551724138,-0.8758027,67,0.9296555,68,1.8054582,Albania,Europe,Southern Europe,Democracy
339,2011,66,710,0.655913978494624,-0.744689,68,1.030218,66,1.774907,Albania,Europe,Southern Europe,Democracy
339,2012,67,710,0.691860465116279,-0.8695528,67,0.9857172,69,1.85527,Albania,Europe,Southern Europe,Democracy
